id,predict_0,predict_1,predict_2
,0.9069767441860465,0.06976744186046512,0.023255813953488372
,0.32653061224489793,0.10204081632653061,0.5714285714285714
,0.6194029850746269,0.3805970149253731,0.0
,0.3902439024390244,0.6097560975609756,0.0
,0.0,1.0,0.0
,1.0,0.0,0.0
16154.0,0.9069767441860465,0.06976744186046512,0.023255813953488372
,0.6194029850746269,0.3805970149253731,0.0
14964.0,1.0,0.0,0.0
,0.0,1.0,0.0
,0.6226415094339622,0.37735849056603776,0.0
15882.0,0.6,0.1,0.3
12441.0,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.8367346938775511,0.16326530612244897,0.0
,0.2222222222222222,0.7777777777777778,0.0
,0.1111111111111111,0.19444444444444445,0.6944444444444444
17118.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
7725.0,1.0,0.0,0.0
2311.0,0.6470588235294118,0.0,0.35294117647058826
,0.7605633802816901,0.2112676056338028,0.028169014084507043
15773.0,1.0,0.0,0.0
6531.0,1.0,0.0,0.0
,1.0,0.0,0.0
,0.8591549295774648,0.14084507042253522,0.0
8541.0,0.6551724137931034,0.3448275862068966,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.5428571428571428,0.37142857142857144,0.08571428571428572
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
,0.5990566037735849,0.30660377358490565,0.09433962264150944
4006.0,0.38461538461538464,0.6153846153846154,0.0
,0.6456692913385826,0.2125984251968504,0.14173228346456693
,0.5,0.475,0.025
12888.0,0.35,0.175,0.475
6779.0,0.1111111111111111,0.19444444444444445,0.6944444444444444
,1.0,0.0,0.0
,0.6875,0.3125,0.0
,0.0625,0.9375,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
,1.0,0.0,0.0
,0.5428571428571428,0.37142857142857144,0.08571428571428572
6811.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,1.0,0.0,0.0
,0.3902439024390244,0.6097560975609756,0.0
,0.6226415094339622,0.37735849056603776,0.0
15368.0,0.975,0.0,0.025
,0.1111111111111111,0.19444444444444445,0.6944444444444444
11530.0,0.4,0.06666666666666667,0.5333333333333333
,0.2564102564102564,0.7435897435897436,0.0
,0.5,0.28125,0.21875
14528.0,1.0,0.0,0.0
4202.0,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.9829787234042553,0.01702127659574468,0.0
,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.4694835680751174,0.2676056338028169,0.26291079812206575
10390.0,0.9333333333333333,0.06666666666666667,0.0
,0.9829787234042553,0.01702127659574468,0.0
10503.0,0.8421052631578947,0.05263157894736842,0.10526315789473684
1835.0,1.0,0.0,0.0
,1.0,0.0,0.0
,1.0,0.0,0.0
,0.6194029850746269,0.3805970149253731,0.0
,0.9571428571428572,0.04285714285714286,0.0
,1.0,0.0,0.0
11549.0,0.6111111111111112,0.3888888888888889,0.0
,0.7333333333333333,0.26666666666666666,0.0
,0.5428571428571428,0.37142857142857144,0.08571428571428572
,1.0,0.0,0.0
18331.0,0.7,0.3,0.0
,1.0,0.0,0.0
,0.4,0.06666666666666667,0.5333333333333333
2703.0,0.6226415094339622,0.37735849056603776,0.0
13686.0,1.0,0.0,0.0
6240.0,0.7397260273972602,0.1917808219178082,0.0684931506849315
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
15870.0,0.6456692913385826,0.2125984251968504,0.14173228346456693
17084.0,0.5,0.28125,0.21875
4114.0,1.0,0.0,0.0
,0.3333333333333333,0.3888888888888889,0.2777777777777778
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.4,0.5,0.1
,0.3023255813953488,0.3488372093023256,0.3488372093023256
,0.5,0.475,0.025
,1.0,0.0,0.0
,0.2564102564102564,0.7435897435897436,0.0
,1.0,0.0,0.0
,0.32653061224489793,0.10204081632653061,0.5714285714285714
13291.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.9829787234042553,0.01702127659574468,0.0
11726.0,0.6,0.1,0.3
,0.34285714285714286,0.6476190476190476,0.009523809523809525
,1.0,0.0,0.0
,0.6194029850746269,0.3805970149253731,0.0
,0.4,0.5,0.1
15624.0,0.3888888888888889,0.0,0.6111111111111112
,0.6456692913385826,0.2125984251968504,0.14173228346456693
,0.3902439024390244,0.6097560975609756,0.0
10779.0,0.6226415094339622,0.37735849056603776,0.0
,0.5,0.20833333333333334,0.2916666666666667
,1.0,0.0,0.0
,0.4694835680751174,0.2676056338028169,0.26291079812206575
6222.0,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.5990566037735849,0.30660377358490565,0.09433962264150944
9087.0,0.6456692913385826,0.2125984251968504,0.14173228346456693
17472.0,0.3023255813953488,0.3488372093023256,0.3488372093023256
,0.8591549295774648,0.14084507042253522,0.0
,0.15384615384615385,0.7948717948717948,0.05128205128205128
6225.0,1.0,0.0,0.0
7959.0,0.6194029850746269,0.3805970149253731,0.0
,1.0,0.0,0.0
,0.8367346938775511,0.16326530612244897,0.0
,0.9829787234042553,0.01702127659574468,0.0
,1.0,0.0,0.0
13663.0,1.0,0.0,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
13442.0,0.0,0.3333333333333333,0.6666666666666666
6958.0,0.25,0.5,0.25
16339.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.9069767441860465,0.06976744186046512,0.023255813953488372
,1.0,0.0,0.0
,0.8173076923076923,0.18269230769230768,0.0
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,1.0,0.0,0.0
15260.0,0.9829787234042553,0.01702127659574468,0.0
,0.9829787234042553,0.01702127659574468,0.0
4916.0,1.0,0.0,0.0
17515.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.1111111111111111,0.19444444444444445,0.6944444444444444
,0.3333333333333333,0.3888888888888889,0.2777777777777778
,0.6456692913385826,0.2125984251968504,0.14173228346456693
10528.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.8173076923076923,0.18269230769230768,0.0
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.4931506849315068,0.3972602739726027,0.1095890410958904
,1.0,0.0,0.0
12609.0,0.7397260273972602,0.1917808219178082,0.0684931506849315
,1.0,0.0,0.0
,0.3125,0.625,0.0625
,1.0,0.0,0.0
17681.0,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.2564102564102564,0.7435897435897436,0.0
17690.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
8606.0,0.4772727272727273,0.20454545454545456,0.3181818181818182
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.4508670520231214,0.45664739884393063,0.09248554913294797
5480.0,1.0,0.0,0.0
12277.0,1.0,0.0,0.0
,1.0,0.0,0.0
6687.0,1.0,0.0,0.0
,0.7605633802816901,0.2112676056338028,0.028169014084507043
,0.6226415094339622,0.37735849056603776,0.0
,0.47058823529411764,0.3235294117647059,0.20588235294117646
,0.2564102564102564,0.7435897435897436,0.0
16502.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.8173076923076923,0.18269230769230768,0.0
,0.9829787234042553,0.01702127659574468,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
18441.0,0.4444444444444444,0.5555555555555556,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
,0.35,0.175,0.475
,0.5,0.0,0.5
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.4694835680751174,0.2676056338028169,0.26291079812206575
17409.0,1.0,0.0,0.0
,0.2564102564102564,0.7435897435897436,0.0
,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.8173076923076923,0.18269230769230768,0.0
11177.0,0.9333333333333333,0.06666666666666667,0.0
,1.0,0.0,0.0
,1.0,0.0,0.0
3106.0,0.8421052631578947,0.05263157894736842,0.10526315789473684
7824.0,0.7605633802816901,0.2112676056338028,0.028169014084507043
,1.0,0.0,0.0
,1.0,0.0,0.0
13082.0,0.15384615384615385,0.7948717948717948,0.05128205128205128
8150.0,1.0,0.0,0.0
,0.8928571428571429,0.07142857142857142,0.03571428571428571
10350.0,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.6194029850746269,0.3805970149253731,0.0
2338.0,1.0,0.0,0.0
17947.0,1.0,0.0,0.0
9786.0,1.0,0.0,0.0
,0.6875,0.3125,0.0
,0.47058823529411764,0.3235294117647059,0.20588235294117646
15482.0,0.4694835680751174,0.2676056338028169,0.26291079812206575
12517.0,1.0,0.0,0.0
411.0,1.0,0.0,0.0
10237.0,0.9829787234042553,0.01702127659574468,0.0
,0.85,0.1,0.05
10863.0,1.0,0.0,0.0
,0.5990566037735849,0.30660377358490565,0.09433962264150944
,1.0,0.0,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.6194029850746269,0.3805970149253731,0.0
16354.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.9829787234042553,0.01702127659574468,0.0
,0.6456692913385826,0.2125984251968504,0.14173228346456693
,1.0,0.0,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.9069767441860465,0.06976744186046512,0.023255813953488372
,0.3333333333333333,0.3888888888888889,0.2777777777777778
,0.21176470588235294,0.7647058823529411,0.023529411764705882
,0.0,1.0,0.0
17021.0,0.6194029850746269,0.3805970149253731,0.0
,1.0,0.0,0.0
,0.7397260273972602,0.1917808219178082,0.0684931506849315
,0.7397260273972602,0.1917808219178082,0.0684931506849315
,0.4931506849315068,0.3972602739726027,0.1095890410958904
2273.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.35,0.175,0.475
,1.0,0.0,0.0
,0.7397260273972602,0.1917808219178082,0.0684931506849315
8201.0,0.7605633802816901,0.2112676056338028,0.028169014084507043
,0.0,1.0,0.0
,0.5,0.475,0.025
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.9571428571428572,0.04285714285714286,0.0
,0.9571428571428572,0.04285714285714286,0.0
12541.0,1.0,0.0,0.0
,1.0,0.0,0.0
4166.0,0.8591549295774648,0.14084507042253522,0.0
8354.0,0.4444444444444444,0.5555555555555556,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.9571428571428572,0.04285714285714286,0.0
,0.3902439024390244,0.6097560975609756,0.0
,0.2564102564102564,0.7435897435897436,0.0
13410.0,0.375,0.0625,0.5625
12066.0,0.0,0.0,1.0
,0.6875,0.3125,0.0
,0.3333333333333333,0.3888888888888889,0.2777777777777778
18290.0,0.9571428571428572,0.04285714285714286,0.0
,0.9829787234042553,0.01702127659574468,0.0
,0.6111111111111112,0.3888888888888889,0.0
,0.9829787234042553,0.01702127659574468,0.0
,0.8666666666666667,0.13333333333333333,0.0
11418.0,0.9,0.1,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
1665.0,0.6194029850746269,0.3805970149253731,0.0
,0.9285714285714286,0.0,0.07142857142857142
,1.0,0.0,0.0
,0.0,1.0,0.0
,1.0,0.0,0.0
17956.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.9069767441860465,0.06976744186046512,0.023255813953488372
6663.0,0.3709677419354839,0.45161290322580644,0.1774193548387097
,1.0,0.0,0.0
8583.0,0.0,0.5714285714285714,0.42857142857142855
8030.0,1.0,0.0,0.0
,0.7397260273972602,0.1917808219178082,0.0684931506849315
446.0,0.9285714285714286,0.0,0.07142857142857142
,0.6456692913385826,0.2125984251968504,0.14173228346456693
15436.0,0.3902439024390244,0.6097560975609756,0.0
6758.0,0.34285714285714286,0.6476190476190476,0.009523809523809525
,0.9829787234042553,0.01702127659574468,0.0
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.4508670520231214,0.45664739884393063,0.09248554913294797
1645.0,0.6875,0.3125,0.0
,0.32653061224489793,0.10204081632653061,0.5714285714285714
,0.8591549295774648,0.14084507042253522,0.0
,0.3902439024390244,0.6097560975609756,0.0
15145.0,0.3888888888888889,0.0,0.6111111111111112
17654.0,0.7605633802816901,0.2112676056338028,0.028169014084507043
603.0,0.35,0.175,0.475
,0.0,1.0,0.0
,1.0,0.0,0.0
,1.0,0.0,0.0
,1.0,0.0,0.0
1197.0,1.0,0.0,0.0
,1.0,0.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.375,0.0625,0.5625
479.0,0.4931506849315068,0.3972602739726027,0.1095890410958904
,0.3902439024390244,0.6097560975609756,0.0
,0.0,0.0,1.0
,0.6875,0.3125,0.0
,0.8591549295774648,0.14084507042253522,0.0
,0.6194029850746269,0.3805970149253731,0.0
,0.0,0.6,0.4
,1.0,0.0,0.0
5065.0,1.0,0.0,0.0
,0.5990566037735849,0.30660377358490565,0.09433962264150944
4160.0,0.6194029850746269,0.3805970149253731,0.0
16840.0,1.0,0.0,0.0
,0.6194029850746269,0.3805970149253731,0.0
7711.0,1.0,0.0,0.0
,0.21176470588235294,0.7647058823529411,0.023529411764705882
3214.0,0.6470588235294118,0.0,0.35294117647058826
,0.375,0.0625,0.5625
,0.0,0.6,0.4
,0.5428571428571428,0.37142857142857144,0.08571428571428572
,0.6456692913385826,0.2125984251968504,0.14173228346456693
420.0,1.0,0.0,0.0
,1.0,0.0,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.2222222222222222,0.7777777777777778,0.0
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.4931506849315068,0.3972602739726027,0.1095890410958904
,0.2564102564102564,0.7435897435897436,0.0
1387.0,0.9571428571428572,0.04285714285714286,0.0
12011.0,0.2564102564102564,0.7435897435897436,0.0
6123.0,1.0,0.0,0.0
8935.0,0.7397260273972602,0.1917808219178082,0.0684931506849315
,0.6226415094339622,0.37735849056603776,0.0
,0.35,0.175,0.475
5237.0,0.9829787234042553,0.01702127659574468,0.0
3185.0,0.8367346938775511,0.16326530612244897,0.0
,1.0,0.0,0.0
,0.34285714285714286,0.6476190476190476,0.009523809523809525
,0.6456692913385826,0.2125984251968504,0.14173228346456693
14642.0,0.6194029850746269,0.3805970149253731,0.0
,0.6456692913385826,0.2125984251968504,0.14173228346456693
,1.0,0.0,0.0
,0.6194029850746269,0.3805970149253731,0.0
2105.0,0.2564102564102564,0.7435897435897436,0.0
1954.0,0.1111111111111111,0.19444444444444445,0.6944444444444444
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.6818181818181818,0.3181818181818182,0.0
16960.0,0.09090909090909091,0.7272727272727273,0.18181818181818182
,1.0,0.0,0.0
,0.0,0.5,0.5
,0.6456692913385826,0.2125984251968504,0.14173228346456693
14595.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.875,0.125,0.0
9353.0,1.0,0.0,0.0
17222.0,0.9333333333333333,0.06666666666666667,0.0
,1.0,0.0,0.0
12864.0,1.0,0.0,0.0
,0.5,0.475,0.025
,1.0,0.0,0.0
14976.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
8439.0,0.3333333333333333,0.3888888888888889,0.2777777777777778
7067.0,0.3333333333333333,0.5,0.16666666666666666
,1.0,0.0,0.0
,0.4772727272727273,0.20454545454545456,0.3181818181818182
12978.0,0.6875,0.3125,0.0
,0.9829787234042553,0.01702127659574468,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.0,1.0,0.0
6646.0,0.4444444444444444,0.3333333333333333,0.2222222222222222
12958.0,1.0,0.0,0.0
,0.34285714285714286,0.6476190476190476,0.009523809523809525
12610.0,0.8173076923076923,0.18269230769230768,0.0
,1.0,0.0,0.0
,0.9829787234042553,0.01702127659574468,0.0
7364.0,0.32653061224489793,0.10204081632653061,0.5714285714285714
,0.6194029850746269,0.3805970149253731,0.0
13337.0,0.25,0.0,0.75
,0.8367346938775511,0.16326530612244897,0.0
,0.3888888888888889,0.0,0.6111111111111112
,0.9829787234042553,0.01702127659574468,0.0
,0.0,0.5714285714285714,0.42857142857142855
,0.8591549295774648,0.14084507042253522,0.0
,0.0,0.0,1.0
6492.0,0.0,1.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
506.0,1.0,0.0,0.0
,0.85,0.1,0.05
,1.0,0.0,0.0
,0.3333333333333333,0.3888888888888889,0.2777777777777778
,0.0,1.0,0.0
,0.21176470588235294,0.7647058823529411,0.023529411764705882
,1.0,0.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
3536.0,0.5428571428571428,0.37142857142857144,0.08571428571428572
14249.0,0.6194029850746269,0.3805970149253731,0.0
,0.34285714285714286,0.6476190476190476,0.009523809523809525
8293.0,0.21176470588235294,0.7647058823529411,0.023529411764705882
,0.2564102564102564,0.7435897435897436,0.0
,0.85,0.1,0.05
11595.0,0.2564102564102564,0.7435897435897436,0.0
,0.8173076923076923,0.18269230769230768,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.15384615384615385,0.7948717948717948,0.05128205128205128
2302.0,1.0,0.0,0.0
,0.7605633802816901,0.2112676056338028,0.028169014084507043
,0.6456692913385826,0.2125984251968504,0.14173228346456693
3262.0,0.8173076923076923,0.18269230769230768,0.0
,0.6194029850746269,0.3805970149253731,0.0
,1.0,0.0,0.0
,0.21176470588235294,0.7647058823529411,0.023529411764705882
,1.0,0.0,0.0
,0.625,0.375,0.0
17817.0,0.4772727272727273,0.20454545454545456,0.3181818181818182
,0.4508670520231214,0.45664739884393063,0.09248554913294797
1244.0,0.0,0.5833333333333334,0.4166666666666667
,0.7,0.3,0.0
,1.0,0.0,0.0
,1.0,0.0,0.0
5634.0,0.7605633802816901,0.2112676056338028,0.028169014084507043
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.4508670520231214,0.45664739884393063,0.09248554913294797
12676.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
18093.0,1.0,0.0,0.0
,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.2564102564102564,0.7435897435897436,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.4,0.06666666666666667,0.5333333333333333
,0.0,0.5833333333333334,0.4166666666666667
,1.0,0.0,0.0
,0.3125,0.625,0.0625
,0.9829787234042553,0.01702127659574468,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.5,0.28125,0.21875
16445.0,0.4,0.5,0.1
,0.9829787234042553,0.01702127659574468,0.0
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,1.0,0.0,0.0
,0.0,0.5714285714285714,0.42857142857142855
1104.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
,1.0,0.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.6456692913385826,0.2125984251968504,0.14173228346456693
,0.5,0.475,0.025
,0.4508670520231214,0.45664739884393063,0.09248554913294797
8729.0,0.7819548872180451,0.19548872180451127,0.022556390977443608
,1.0,0.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
11469.0,0.5428571428571428,0.37142857142857144,0.08571428571428572
16837.0,0.4694835680751174,0.2676056338028169,0.26291079812206575
17237.0,0.975,0.0,0.025
,1.0,0.0,0.0
,1.0,0.0,0.0
,1.0,0.0,0.0
,0.35,0.175,0.475
16249.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
11170.0,0.0,0.6666666666666666,0.3333333333333333
,1.0,0.0,0.0
1790.0,0.3709677419354839,0.45161290322580644,0.1774193548387097
14735.0,0.4444444444444444,0.5555555555555556,0.0
14241.0,0.5,0.475,0.025
,0.7397260273972602,0.1917808219178082,0.0684931506849315
14799.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,1.0,0.0,0.0
,1.0,0.0,0.0
11724.0,0.4931506849315068,0.3972602739726027,0.1095890410958904
,0.25,0.0,0.75
,1.0,0.0,0.0
,0.8666666666666667,0.13333333333333333,0.0
9224.0,0.7605633802816901,0.2112676056338028,0.028169014084507043
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.2564102564102564,0.7435897435897436,0.0
,1.0,0.0,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.9829787234042553,0.01702127659574468,0.0
,0.8421052631578947,0.05263157894736842,0.10526315789473684
,1.0,0.0,0.0
,0.7397260273972602,0.1917808219178082,0.0684931506849315
,0.4772727272727273,0.20454545454545456,0.3181818181818182
18386.0,0.5,0.475,0.025
,0.6875,0.3125,0.0
16123.0,0.9333333333333333,0.06666666666666667,0.0
,0.4694835680751174,0.2676056338028169,0.26291079812206575
7607.0,0.975,0.0,0.025
14830.0,0.7819548872180451,0.19548872180451127,0.022556390977443608
12961.0,1.0,0.0,0.0
16230.0,1.0,0.0,0.0
8174.0,0.6875,0.3125,0.0
15369.0,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.3902439024390244,0.6097560975609756,0.0
,1.0,0.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.9829787234042553,0.01702127659574468,0.0
8685.0,0.38461538461538464,0.6153846153846154,0.0
,0.6818181818181818,0.3181818181818182,0.0
,0.38461538461538464,0.6153846153846154,0.0
17491.0,0.4,0.5,0.1
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,1.0,0.0,0.0
532.0,0.4,0.5,0.1
,1.0,0.0,0.0
18363.0,0.7605633802816901,0.2112676056338028,0.028169014084507043
,1.0,0.0,0.0
,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.0,1.0,0.0
17319.0,0.4694835680751174,0.2676056338028169,0.26291079812206575
,0.8173076923076923,0.18269230769230768,0.0
,0.9571428571428572,0.04285714285714286,0.0
417.0,0.3902439024390244,0.6097560975609756,0.0
16552.0,0.0,0.875,0.125
,0.9829787234042553,0.01702127659574468,0.0
,1.0,0.0,0.0
,0.6226415094339622,0.37735849056603776,0.0
,0.2222222222222222,0.7777777777777778,0.0
,0.8367346938775511,0.16326530612244897,0.0
16368.0,0.1111111111111111,0.19444444444444445,0.6944444444444444
,0.9829787234042553,0.01702127659574468,0.0
,0.6875,0.3125,0.0
7490.0,0.9829787234042553,0.01702127659574468,0.0
,0.9829787234042553,0.01702127659574468,0.0
,1.0,0.0,0.0
,1.0,0.0,0.0
,0.9829787234042553,0.01702127659574468,0.0
,1.0,0.0,0.0
,0.8367346938775511,0.16326530612244897,0.0
,0.7397260273972602,0.1917808219178082,0.0684931506849315
,1.0,0.0,0.0
5249.0,0.32653061224489793,0.10204081632653061,0.5714285714285714
,0.0,0.0,1.0
,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.35,0.175,0.475
9591.0,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.6666666666666666,0.3333333333333333,0.0
,0.9571428571428572,0.04285714285714286,0.0
810.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,0.1111111111111111,0.19444444444444445,0.6944444444444444
3169.0,1.0,0.0,0.0
,0.25,0.0,0.75
3111.0,1.0,0.0,0.0
4080.0,0.4444444444444444,0.5555555555555556,0.0
,0.0,1.0,0.0
,0.34285714285714286,0.6476190476190476,0.009523809523809525
,0.6226415094339622,0.37735849056603776,0.0
14125.0,0.25,0.0,0.75
,0.4694835680751174,0.2676056338028169,0.26291079812206575
13006.0,1.0,0.0,0.0
18173.0,0.5990566037735849,0.30660377358490565,0.09433962264150944
,0.4,0.06666666666666667,0.5333333333333333
,0.6875,0.3125,0.0
,0.6194029850746269,0.3805970149253731,0.0
18297.0,0.9571428571428572,0.04285714285714286,0.0
,0.9285714285714286,0.0,0.07142857142857142
7579.0,0.4508670520231214,0.45664739884393063,0.09248554913294797
,1.0,0.0,0.0
,0.3888888888888889,0.0,0.6111111111111112
,0.7819548872180451,0.19548872180451127,0.022556390977443608
17938.0,0.7605633802816901,0.2112676056338028,0.028169014084507043
2894.0,0.7819548872180451,0.19548872180451127,0.022556390977443608
,1.0,0.0,0.0
,1.0,0.0,0.0
17054.0,0.7819548872180451,0.19548872180451127,0.022556390977443608
,0.0,0.5833333333333334,0.4166666666666667
,0.9829787234042553,0.01702127659574468,0.0
,0.3709677419354839,0.45161290322580644,0.1774193548387097
,0.8173076923076923,0.18269230769230768,0.0
,0.0,1.0,0.0
,1.0,0.0,0.0
,0.0625,0.9375,0.0
,0.0,0.3333333333333333,0.6666666666666666
,0.5,0.5,0.0
,1.0,0.0,0.0
,0.6666666666666666,0.3333333333333333,0.0
9228.0,0.34285714285714286,0.6476190476190476,0.009523809523809525
6298.0,0.47058823529411764,0.3235294117647059,0.20588235294117646
12674.0,0.1111111111111111,0.19444444444444445,0.6944444444444444
